canonical_key,brand,model,size,n_listings,marketplaces,min_price,max_price,mean_price,median_price,p10,p90,media_correta,evidence_files
GOODYEAR|195-55-r15|efficientgrip,GOODYEAR,efficientgrip,195-55-r15,1,pneustore,547.46,547.46,547.46,547.46,547.46,547.46,547.46,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-55-r15/pneu-19555r15-goodyear-efficientgrip_20250808_164013.csv
GOODYEAR|165-70-r13|kelly,GOODYEAR,kelly,165-70-r13,1,pneustore,327.46,327.46,327.46,327.46,327.46,327.46,327.46,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/165-70-r13/pneu-165-70-r13-goodyear-kelly_20250801_155345.json
GOODYEAR|175-65-r14|kelly,GOODYEAR,kelly,175-65-r14,1,pneustore,342.13,342.13,342.13,342.13,342.13,342.13,342.13,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/175-65-r14/pneu-175-65-r14-goodyear-kelly_20250801_152933.json
GOODYEAR|175-65-r15|kelly,GOODYEAR,kelly,175-65-r15,1,pneustore,415.46,415.46,415.46,415.46,415.46,415.46,415.46,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/175-65-r15/pneu-175-65-r15-goodyear-kelly_20250801_152358.json
GOODYEAR|175-70-r13|kelly,GOODYEAR,kelly,175-70-r13,2,pneustore,332.35,339.9,336.125,336.125,333.105,339.145,,"user/Desktop/Precificação_AI/ETL/data/raw/pneustore/pneu-17570r13-goodyear-kelly_20250725_095938.json,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/175-70-r13/pneu-175-70-r13-goodyear-kelly_20250801_151626.json"
GOODYEAR|185-65-r14|kelly,GOODYEAR,kelly,185-65-r14,1,pneustore,400.79,400.79,400.79,400.79,400.79,400.79,400.79,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/185-65-r14/pneu-18565r14-goodyear-kelly_20250808_161022.csv
GOODYEAR|185-70-r14|kelly,GOODYEAR,kelly,185-70-r14,1,pneustore,435.01,435.01,435.01,435.01,435.01,435.01,435.01,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/185-70-r14/pneu-18570r14-goodyear-kelly_20250808_162514.csv
GOODYEAR|195-50-r16|kelly,GOODYEAR,kelly,195-50-r16,1,pneustore,503.46,503.46,503.46,503.46,503.46,503.46,503.46,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-50-r16/pneu-19550r16-goodyear-kelly_20250808_163510.csv
GOODYEAR|165-70-r13|kelly edge,GOODYEAR,kelly edge,165-70-r13,1,pneustore,317.68,317.68,317.68,317.68,317.68,317.68,317.68,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/165-70-r13/pneu-16570r13-goodyear-kelly-edge_20250808_151026.csv
GOODYEAR|175-65-r14|kelly edge,GOODYEAR,kelly edge,175-65-r14,1,pneustore,312.79,312.79,312.79,312.79,312.79,312.79,312.79,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/175-65-r14/pneu-17565r14-goodyear-kelly-edge_20250808_152442.csv
PIRELLI|175-65-r14|p400 evo,PIRELLI,p400 evo,175-65-r14,2,pneustore,351.9,351.9,351.9,351.9,351.9,351.9,351.9,"user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/175-65-r14/pneu-175-65-r14-pirelli-p400-evo_20250801_153621.json,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/175-65-r14/pneu-17565r14-pirelli-p400-evo_20250808_152226.csv"
PIRELLI|175-70-r14|p400 evo,PIRELLI,p400 evo,175-70-r14,2,pneustore,391.01,391.01,391.01,391.01,391.01,391.01,391.01,"user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/175-70-r14/pneu-175-70-r14-pirelli-p400_20250801_150808.json,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/175-70-r14/pneu-17570r14-pirelli-p400-evo_20250808_153817.csv"
PIRELLI|185-60-r15|p400 evo,PIRELLI,p400 evo,185-60-r15,1,pneustore,410.57,410.57,410.57,410.57,410.57,410.57,410.57,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/185-60-r15/pneu-18560r15-pirelli-p400-evo_20250808_160559.csv
PIRELLI|195-55-r15|p400 evo,PIRELLI,p400 evo,195-55-r15,1,pneustore,420.35,420.35,420.35,420.35,420.35,420.35,420.35,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-55-r15/pneu-19555r15-pirelli-p400-evo_20250808_164814.csv
barum|175/70R13,barum,,175/70R13,6,mercadolivre,305.85,402.17,355.53,350.09,325.21000000000004,391.29,356.29,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r13/pneu-175-70-r13-formula-energy_20250808_113705.csv
bridgestone,bridgestone,,,7,mercadolivre,555.68,1017.0,720.9371428571429,668.76,564.164,965.61,694.776,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-bridgestone-ecopia_20250808_125845.csv
bridgestone|195/55R15,bridgestone,,195/55R15,80,"magazineluiza,mercadolivre",468.46,829.76,625.254125,612.06,533.3,733.72,619.9301515151515,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-195-55-r15-bridgestone-ecopia_20250805_104549.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-bridgestone-ecopia_20250807_163947.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-bridgestone-ecopia_20250808_162814.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-bridgestone-ecopia_20250808_125845.csv"
bridgestone|195/55R15|eagle,bridgestone,eagle,195/55R15,1,pneustore,498.57,498.57,498.57,498.57,498.57,498.57,498.57,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-55-r15/pneu-19555r15-bridgestone-ecopia_20250811_161910.csv
bridgestone|195/55R15|ecopia,bridgestone,ecopia,195/55R15,81,mercadolivre,540.46,804.04,642.0706172839506,630.81,564.0,729.15,636.8539393939394,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-bridgestone-ecopia_20250811_144835.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-bridgestone-ecopia_20250814_155023.csv"
bridgestone||ecopia,bridgestone,ecopia,,14,mercadolivre,555.68,1017.0,720.9371428571429,668.76,559.922,991.3050000000001,694.7760000000001,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-bridgestone-ecopia_20250811_144835.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-bridgestone-ecopia_20250814_155023.csv"
bridgestone|195/55R15|efficientgrip,bridgestone,efficientgrip,195/55R15,1,pneustore,547.46,547.46,547.46,547.46,547.46,547.46,547.46,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-55-r15/pneu-19555r15-bridgestone-ecopia_20250811_161910.csv
bridgestone|195/55R15|p400,bridgestone,p400,195/55R15,1,pneustore,420.35,420.35,420.35,420.35,420.35,420.35,420.35,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-55-r15/pneu-19555r15-bridgestone-ecopia_20250811_161910.csv
bridgestone|195/55R15|powercontact,bridgestone,powercontact,195/55R15,1,pneustore,454.9,454.9,454.9,454.9,454.9,454.9,454.9,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-55-r15/pneu-19555r15-bridgestone-ecopia_20250811_161910.csv
bridgestone|195/55R15,bridgestone,,195/55R15,32,"magazineluiza,pneustore",263.9,788.27,577.0021875,612.06,334.305,781.2030000000001,586.2333333333332,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-bridgestone-ecopia_20250811_154941.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-bridgestone-ecopia_20250814_131417.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-55-r15/pneu-19555r15-bridgestone-ecopia_20250811_161910.csv"
continental,continental,,,12,mercadolivre,657.03,876.53,763.38,743.12,691.6940000000001,849.5419999999999,760.6375,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-70-r14/pneu-185-70-r14-continental-powercontact_20250808_123721.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-continental-powercontact_20250808_130538.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-60-r15/pneu-195-60-r15-continental-powercontact_20250808_131157.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-continental-powercontact_20250808_132353.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-continental-powercontact_20250808_134505.csv"
continental|175/70R13,continental,,175/70R13,2,mercadolivre,378.95,421.42,400.185,400.185,383.197,417.173,,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r13/pneu-175-70-r13-formula-energy_20250808_113705.csv
continental|185/70R14,continental,,185/70R14,71,"magazineluiza,mercadolivre",398.82,864.84,580.5097183098593,584.99,451.22,760.91,582.7966666666667,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r14/pneu-185-70-r14-continental-barum-bravuris_20250804_154234.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r14/pneu-185-70-r14-continental-powercontact-2_20250804_165547.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r14/pneu-18570r14-continental-powercontact_20250807_160707.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r14/pneu-18570r14-continental-powercontact_20250808_155145.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-70-r14/pneu-185-70-r14-continental-powercontact_20250808_123721.csv"
continental|195/55R16,continental,,195/55R16,60,"magazineluiza,mercadolivre",140.0,971.46,637.2618333333334,689.06,428.9100000000001,791.27,673.3184,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-continental-powercontact_20250808_164124.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-continental-powercontact_20250808_130538.csv"
continental|195/60R15,continental,,195/60R15,54,"magazineluiza,mercadolivre",455.2,786.97,623.437037037037,629.965,515.852,714.91,626.4304651162792,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-60-r15/pneu-19560r15-continental-powercontact_20250808_165357.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-60-r15/pneu-195-60-r15-continental-powercontact_20250808_131157.csv"
continental|195/65R15,continental,,195/65R15,70,"magazineluiza,mercadolivre",90.0,2570.0,676.4938571428572,665.61,515.165,813.8380000000001,644.4228571428573,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-continental-powercontact_20250808_084320.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-continental-powercontact_20250808_132353.csv"
continental|205/55R16,continental,,205/55R16,63,"magazineluiza,mercadolivre",438.9,860.55,609.3131746031746,603.81,490.27599999999995,726.17,608.7148,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-continental-powercontact_20250808_092627.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-continental-powercontact_20250808_134505.csv"
continental|185/70R14|powercontact,continental,powercontact,185/70R14,89,"magazineluiza,mercadolivre,pneustore",283.46,944.52,591.4780681818182,588.025,474.9,761.5369999999999,583.9728169014085,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r14/pneu-18570r14-continental-powercontact_20250811_145231.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-70-r14/pneu-185-70-r14-continental-powercontact_20250811_142030.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-70-r14/pneu-185-70-r14-continental-powercontact_20250814_152339.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/185-70-r14/pneu-18570r14-continental-powercontact_20250811_151532.csv"
continental|195/55R16|powercontact,continental,powercontact,195/55R16,122,"magazineluiza,mercadolivre,pneustore",99.0,1011.9,627.7192622950819,688.0,244.34600000000006,791.27,666.6899019607844,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-continental-powercontact_20250811_161345.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-continental-powercontact_20250811_145841.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-continental-powercontact_20250814_155759.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-55-r16/pneu-19555r16-continental-powercontact_20250811_164435.csv"
continental|195/60R15|powercontact,continental,powercontact,195/60R15,110,"magazineluiza,mercadolivre,pneustore",283.46,790.33,600.605,615.08,479.493,700.33,604.0686363636363,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-60-r15/pneu-19560r15-continental-powercontact_20250811_163650.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-60-r15/pneu-195-60-r15-continental-powercontact_20250811_150720.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-60-r15/pneu-195-60-r15-continental-powercontact_20250814_160549.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-60-r15/pneu-19560r15-continental-powercontact_20250811_165959.csv"
continental|195/65R15|powercontact,continental,powercontact,195/65R15,128,"magazineluiza,mercadolivre,pneustore",90.0,2364.0,678.844765625,625.95,511.856,865.16,643.8409708737863,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-continental-powercontact_20250811_171533.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-continental-powercontact_20250814_133214.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-continental-powercontact_20250811_152341.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-continental-powercontact_20250814_161839.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-65-r15/pneu-19565r15-continental-powercontact_20250811_172615.csv"
continental|205/55R16|powercontact,continental,powercontact,205/55R16,150,"magazineluiza,mercadolivre,pneustore",273.68,1124.35,591.4617333333333,590.34,484.9,726.17,584.2347999999998,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-continental-powercontact_20250811_181310.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-continental-powercontact_20250814_135351.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-continental-powercontact_20250811_155649.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-continental-powercontact_20250814_164410.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/205-55-r16/pneu-20555r16-continental-powercontact_20250811_182342.csv"
continental||powercontact,continental,powercontact,,42,mercadolivre,379.0,881.97,744.2630952380952,744.39,658.35,870.6,754.7973529411764,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-70-r14/pneu-185-70-r14-continental-powercontact_20250811_142030.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-70-r14/pneu-185-70-r14-continental-powercontact_20250814_152339.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-continental-powercontact_20250811_145841.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-continental-powercontact_20250814_155759.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-60-r15/pneu-195-60-r15-continental-powercontact_20250811_150720.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-60-r15/pneu-195-60-r15-continental-powercontact_20250814_160549.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-continental-powercontact_20250811_152341.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-continental-powercontact_20250814_161839.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-continental-powercontact_20250811_155649.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-continental-powercontact_20250814_164410.csv"
dunlop,dunlop,,,17,"magazineluiza,mercadolivre",160.0,660.0,494.3894117647058,514.33,406.36,578.152,512.0953846153845,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-dunlop-grandtrek_20250807_144130.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-dunlop-grandtrek_20250808_141643.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-50-r15/pneu-195-50-r15-dunlop-dz102_20250804_165937.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-50-r16/pneu-195-50-r16-dunlop-direza-dz-102_20250805_094740.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-dunlop_20250807_163007.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-dunlop_20250808_161840.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-60-r15/pneu-20560r15-dunlop-fm800_20250808_095104.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/JSON/pneu-175-70-r14-dunlop-sp-touring_20250801_114837.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250808_104611.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-65-r14/pneu-175-65-r14-dunlop-sp-touring_20250808_112213.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-dunlop-sp-touring_20250801_144453.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-55-r16/pneu-185-55-r16-dunlop-enasave_20250808_120032.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-50-r16/pneu-195-50-r16-dunlop-direzza_20250808_124409.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-dunlop-fm800_20250808_125636.csv"
dunlop|165/70R13,dunlop,,165/70R13,6,mercadolivre,442.27,444.95,443.8866666666667,444.47,442.41499999999996,444.775,444.025,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250808_104611.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250808_111250.csv"
dunlop|175/65R14,dunlop,,175/65R14,8,mercadolivre,456.07,550.09,491.2125,487.115,465.996,517.617,487.25666666666666,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-65-r14/pneu-175-65-r14-dunlop-sp-touring_20250808_112213.csv
dunlop|175/70R13,dunlop,,175/70R13,85,mercadolivre,382.7,6030.0,1156.0222352941175,458.49,425.0,4250.0,746.2666666666667,"user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250721_160640.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250722_091759.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250723_085345.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250724_094050.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250725_101058.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250728_091049.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/JSON/pneu-175-70-r13-goodyear-dunlop_20250730_090050.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r13/pneu-175-70-r13-dunlop-sp-touring_20250808_114147.csv,user/Desktop/Precificação_AI/data/processed/marketplaces.db,user/Desktop/Precificação_AI/data/processed/mercadolivre/pricing_20250722_142324.json"
dunlop|175/70R14,dunlop,,175/70R14,54,"magazineluiza,mercadolivre",504.4,2144.0,776.5322222222222,642.39,518.937,1530.6000000000017,649.2233333333332,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-dunlop-grandtrek_20250807_144130.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-dunlop-grandtrek_20250808_141643.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/JSON/pneu-175-70-r14-dunlop-sp-touring_20250801_114837.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-dunlop-grandtrek_20250808_115001.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-dunlop-sp-touring_20250801_144453.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-dunlop-sp-touring_20250808_115509.csv"
